PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,SPECIES_SYMBOL_FLD,UNIQUE_SP_NBR,SPECIES_SYMBOL,GROWTH_HABIT,COVER_PCT,IS_MAINTAINED_AREA,CN,INVS_CN,PLT_CN,SBP_CN,CND_CN,PREV_PLT_CN
1856828,2,17,3,31,23268,1,1,AIAL,1,AIAL,Tree,3,1.0,942230871290487,942230866290487,781817040290487,942230815290487,942230812290487,352769726489998.0
1857819,2,17,3,31,22062,1,1,LONIC,1,LONIC,,1,0.0,1287854118290487,1287854117290487,992948007290487,1287854098290487,1287854096290487,352769681489998.0
1857806,2,17,3,31,22075,1,2,AIAL,1,AIAL,Tree,1,0.0,1287853547290487,1287853546290487,992948013290487,1287853505290487,1287853499290487,352769680489998.0
1854876,2,17,3,31,22214,1,1,AIAL,1,AIAL,Tree,3,0.0,1287852733290487,1287852731290487,992948025290487,1287852711290487,1287852702290487,352769679489998.0
1856854,2,17,3,31,23296,1,1,ULPU,1,ULPU,Tree; Shrub,1,1.0,1287854160290487,1287854159290487,992948040290487,1287854133290487,1287854127290487,352769664489998.0
1856944,2,17,3,31,23368,1,3,ULPU,1,ULPU,Tree; Shrub,2,1.0,1287853272290487,1287853271290487,992948061290487,1287853249290487,1287853243290487,352769683489998.0
1856785,2,17,3,31,23176,1,3,POCU6,1,POCU6,Subshrub; Forb;herb,4,1.0,1287854213290487,1287854210290487,992948070290487,1287854173290487,1287854169290487,352769662489998.0
1469621,5,55,5,59,20042,1,1,ALPE4,1,ALPE4,Forb;herb,1,1.0,491757709126144,491757706126144,923565,491757689126144,491757688126144,
1467767,1,55,5,59,21512,1,1,PHAR3,1,PHAR3,Graminoid,1,0.0,491757823126144,491757821126144,923673,491757806126144,491757805126144,
1467767,1,55,5,59,21512,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,491757824126144,491757822126144,923673,491757806126144,491757805126144,
1469881,4,55,5,59,20272,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,785698024290487,785698023290487,923692,785698006290487,785697999290487,
1468181,1,55,5,59,21719,1,1,ACPL,1,ACPL,Tree,1,1.0,785692996290487,785692993290487,923697,785692976290487,785692974290487,
1468181,1,55,5,59,21719,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,785692997290487,785692994290487,923697,785692976290487,785692974290487,
1469103,1,55,5,59,22180,1,2,ACPL,1,ACPL,Tree,2,1.0,785697395290487,785697385290487,923699,785697286290487,785697280290487,
1469103,1,55,5,59,22180,1,3,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,785697399290487,785697388290487,923699,785697286290487,785697281290487,
1469103,1,55,5,59,22180,1,4,ALPE4,1,ALPE4,Forb;herb,0,,785697401290487,785697386290487,923699,785697286290487,785697282290487,
1469103,1,55,5,59,22180,1,4,LONIC,1,LONIC,,1,1.0,785697403290487,785697387290487,923699,785697286290487,785697282290487,
1852337,6,17,3,31,20119,1,2,ULPU,1,ULPU,Tree; Shrub,1,1.0,487678684489998,478151392489998,352769830489998,478151333489998,478151331489998,
1852337,6,17,3,31,20119,1,3,PHAR3,1,PHAR3,Graminoid,0,,487678682489998,478151391489998,352769830489998,478151333489998,478151332489998,
1837440,4,17,3,197,20071,1,1,LOMA6,1,LOMA6,Shrub,4,0.0,487678691489998,478151468489998,352769832489998,478151441489998,478151440489998,
1852402,4,17,3,31,20005,1,2,ULPU,1,ULPU,Tree; Shrub,2,1.0,487678703489998,478151544489998,352769834489998,478151513489998,478151512489998,
1796331,5,17,3,97,20077,1,1,LONIC,1,LONIC,Shrub;Vine,1,0.0,487678706489998,478151641489998,352769838489998,478151629489998,478151628489998,
1796375,4,17,3,97,20011,1,2,LIVU,1,LIVU,Shrub,3,1.0,487678713489998,478151728489998,352769839489998,478151657489998,478151656489998,
1796340,4,17,3,97,20080,1,3,RHCA3,1,RHCA3,Tree; Shrub,15,0.0,487678731489998,478151803489998,352769840489998,478151750489998,478151749489998,
1795901,4,17,3,89,20038,1,1,BEVU,1,BEVU,Shrub,1,1.0,487678742489998,478151972489998,352769846489998,478151959489998,478151957489998,
1837502,5,17,3,197,20155,1,2,ACPL,1,ACPL,Tree,0,,487678752489998,478152148489998,352769850489998,478152132489998,478152131489998,
1837502,5,17,3,197,20155,1,2,CIAR4,1,CIAR4,Forb;herb,0,,487678754489998,478152149489998,352769850489998,478152132489998,478152131489998,
1916010,5,18,4,89,20121,1,1,ALPE4,1,ALPE4,Forb;herb,0,,487678775489998,478152591489998,352769866489998,478152530489998,478152528489998,
1468101,1,55,5,59,21679,1,2,RHCA3,1,RHCA3,Tree; Shrub,0,,942083839290487,942083834290487,924131,942083812290487,942083809290487,
1469307,1,55,5,59,22221,1,1,LONIC,1,LONIC,,5,0.0,942163674290487,942163668290487,924136,942163483290487,942163480290487,
1468516,1,55,5,59,21886,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,1287174852290487,1287174851290487,924144,1287174810290487,1287174806290487,
1856813,1,17,3,31,23202,1,2,VIOP,1,VIOP,Tree; Shrub,1,1.0,785698525290487,785698522290487,352769390489998,785698475290487,785698469290487,
1857039,1,17,3,31,23462,1,1,AIAL,1,AIAL,Tree,2,1.0,785693167290487,785693166290487,352769400489998,785693126290487,785693115290487,
1857885,1,17,3,31,22123,1,1,AIAL,1,AIAL,Tree,1,1.0,785698586290487,785698583290487,352769405489998,785698563290487,785698556290487,
1857885,1,17,3,31,22123,1,1,POCU6,1,POCU6,Subshrub; Forb;herb,2,1.0,785698588290487,785698585290487,352769405489998,785698563290487,785698556290487,
1857885,1,17,3,31,22123,1,2,FRAL4,1,FRAL4,Tree; Shrub,0,,785698589290487,785698584290487,352769405489998,785698563290487,785698557290487,
1858016,1,17,3,31,22316,1,1,ACPL,1,ACPL,Tree,7,1.0,785694058290487,785694057290487,352769410489998,785694039290487,785694037290487,
1856897,1,17,3,31,23307,1,2,ACPL,1,ACPL,Tree,3,1.0,785697506290487,785697501290487,352769411489998,785697468290487,785697461290487,
1856897,1,17,3,31,23307,1,3,CIVU,1,CIVU,Forb;herb,0,,785697507290487,785697502290487,352769411489998,785697468290487,785697462290487,
1796349,4,17,3,97,20068,1,1,ULPU,1,ULPU,Tree; Shrub,1,1.0,1287852418290487,1287852417290487,352769422489998,1287852389290487,1287852383290487,
1852455,4,17,3,31,20123,1,1,BETH,1,BETH,Shrub,1,0.0,1287853879290487,1287853877290487,352769424489998,1287853831290487,1287853826290487,
1852987,4,17,3,43,20047,1,1,LONIC,1,LONIC,,2,1.0,1287852495290487,1287852493290487,352769428489998,1287852454290487,1287852452290487,
1856817,1,17,3,31,23198,1,2,ACPL,1,ACPL,Tree,1,1.0,785698631290487,785698629290487,352769451489998,785698603290487,785698599290487,
1857087,1,17,3,31,23522,1,2,ULPU,1,ULPU,Tree; Shrub,1,1.0,785696662290487,785696660290487,352769459489998,785696629290487,785696624290487,
1857876,1,17,3,31,22132,1,1,AIAL,1,AIAL,Tree,1,1.0,785694867290487,785694866290487,352769463489998,785694847290487,785694840290487,
1856872,1,17,3,31,23278,1,2,AIAL,1,AIAL,Tree,1,1.0,785694197290487,785694195290487,352769470489998,785694167290487,785694165290487,
1852431,4,17,3,31,20097,1,2,SPJA,1,SPJA,Shrub,1,1.0,942212126290487,942212124290487,352769483489998,942212098290487,942212094290487,
1795838,4,17,3,89,20052,1,1,ROMU,1,ROMU,Vine; Subshrub,10,0.0,942211660290487,942211657290487,352769490489998,942211612290487,942211611290487,
1795882,4,17,3,89,20042,1,1,LONIC,1,LONIC,,15,0.0,942211909290487,942211907290487,352769505489998,942211796290487,942211795290487,
1917860,5,18,4,127,20001,1,1,LIVU,1,LIVU,Shrub,1,1.0,942231656290487,942231653290487,352769507489998,942231630290487,942231627290487,
1856986,1,17,3,31,23407,1,2,LONIC,1,LONIC,,2,1.0,785693294290487,785693292290487,352769519489998,785693238290487,785693234290487,
1857032,1,17,3,31,23469,1,1,AIAL,1,AIAL,Tree,1,1.0,785694240290487,785694238290487,352769522489998,785694214290487,785694207290487,
1857032,1,17,3,31,23469,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,785694241290487,785694239290487,352769522489998,785694214290487,785694207290487,
1855170,1,17,3,31,21988,1,1,ACPL,1,ACPL,Tree,1,1.0,785697607290487,785697606290487,352769523489998,785697572290487,785697569290487,
1852340,4,17,3,31,20124,1,1,CYLO11,1,CYLO11,Vine; Forb;herb,1,1.0,942083315290487,942083313290487,352769533489998,942083293290487,942083289290487,
1856914,1,17,3,31,23344,1,1,LIVU,1,LIVU,Shrub,2,0.0,785697004290487,785696997290487,352769538489998,785696873290487,785696870290487,
1856914,1,17,3,31,23344,1,1,LONIC,1,LONIC,,2,0.0,785697005290487,785696998290487,352769538489998,785696873290487,785696870290487,
1852416,4,17,3,31,20007,1,1,LONIC,1,LONIC,,1,0.0,942082395290487,942082394290487,352769550489998,942082371290487,942082369290487,
1852474,4,17,3,31,20039,1,1,RHCA3,1,RHCA3,Tree; Shrub,50,0.0,942083418290487,942083414290487,352769554489998,942083323290487,942083320290487,
1789890,4,17,3,63,20048,1,1,PHAU7,1,PHAU7,Subshrub; Shrub; Graminoid,100,0.0,942083441290487,942083440290487,352769561489998,942083426290487,942083424290487,
1915171,4,18,4,89,20095,1,1,CEOR7,1,CEOR7,Vine,2,1.0,942083178290487,942083170290487,352769579489998,942083136290487,942083133290487,
1915975,4,18,4,89,20027,1,1,LONIC,1,LONIC,,0,,942084719290487,942084713290487,352769581489998,942084659290487,942084655290487,
1915975,4,18,4,89,20027,1,2,PHAU7,1,PHAU7,Subshrub; Shrub; Graminoid,0,,942084723290487,942084714290487,352769581489998,942084659290487,942084656290487,
1856929,1,17,3,31,23329,1,2,HEHE,1,HEHE,Vine,5,1.0,785698826290487,785698825290487,352769611489998,785698791290487,785698786290487,
1854669,1,17,3,31,23592,1,1,AIAL,1,AIAL,Tree,1,1.0,785693698290487,785693697290487,352769614489998,785693645290487,785693638290487,
1854669,1,17,3,31,23592,1,2,AIAL,1,AIAL,Tree,2,1.0,785693701290487,785693697290487,352769614489998,785693645290487,785693639290487,
1837455,4,17,3,197,20165,1,1,ALPE4,1,ALPE4,Forb;herb,1,1.0,785695466290487,785695464290487,352769621489998,785695426290487,785695423290487,
1837455,4,17,3,197,20165,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,785695467290487,785695465290487,352769621489998,785695426290487,785695423290487,
1837451,4,17,3,197,20160,1,2,LONIC,1,LONIC,,3,0.0,785696261290487,785696247290487,352769637489998,785696187290487,785696182290487,
1837573,4,17,3,197,20140,1,1,CIAR4,1,CIAR4,Forb;herb,1,1.0,785693817290487,785693815290487,352769638489998,785693800290487,785693797290487,
1852466,4,17,3,31,20092,1,1,CIAR4,1,CIAR4,Forb;herb,1,0.0,785695537290487,785695534290487,352769642489998,785695506290487,785695502290487,
1795861,4,17,3,89,20067,1,1,LONIC,1,LONIC,,13,0.0,785697988290487,785697982290487,352769646489998,785697941290487,785697937290487,
1797320,4,17,3,111,20200,1,1,PHAR3,1,PHAR3,Graminoid,1,0.0,785694513290487,785694510290487,352769647489998,785694437290487,785694434290487,
1797328,4,17,3,111,20065,1,1,ROMU,1,ROMU,Vine; Subshrub,1,0.0,785696339290487,785696337290487,352769648489998,785696272290487,785696269290487,
1917561,4,18,4,127,20069,1,2,ALPE4,1,ALPE4,Forb;herb,2,0.0,785694635290487,785694622290487,352769655489998,785694582290487,785694579290487,
1917561,4,18,4,127,20069,1,2,CEOR7,1,CEOR7,Vine,1,0.0,785694631290487,785694624290487,352769655489998,785694582290487,785694579290487,
1856785,1,17,3,31,23176,1,1,LONIC,1,LONIC,Shrub;Vine,1,1.0,707806140126144,707806138126144,352769662489998,707806103126144,707806097126144,
1856785,1,17,3,31,23176,1,3,ACPL,1,ACPL,Tree,1,1.0,707806143126144,707806137126144,352769662489998,707806103126144,707806099126144,
1857063,1,17,3,31,23492,1,1,ULPU,1,ULPU,Tree; Shrub,1,1.0,707805555126144,707805554126144,352769671489998,707805535126144,707805531126144,
1857063,1,17,3,31,23492,1,2,ULPU,1,ULPU,Tree; Shrub,1,1.0,707805556126144,707805554126144,352769671489998,707805535126144,707805532126144,
1857819,1,17,3,31,22062,1,1,AIAL,1,AIAL,Tree,1,0.0,707805618126144,707805616126144,352769681489998,707805597126144,707805595126144,
1852384,4,17,3,31,20155,1,1,AIAL,1,AIAL,Tree,1,1.0,707806905126144,707806901126144,352769684489998,707806863126144,707806856126144,
1852384,4,17,3,31,20155,1,2,AIAL,1,AIAL,Tree,0,,707806910126144,707806901126144,352769684489998,707806863126144,707806857126144,
1852384,4,17,3,31,20155,1,2,BETH,1,BETH,Shrub,0,,707806911126144,707806902126144,352769684489998,707806863126144,707806857126144,
1852348,4,17,3,31,20149,1,2,ACPL,1,ACPL,Tree,4,1.0,707805674126144,707805669126144,352769689489998,707805644126144,707805641126144,
1852411,4,17,3,31,20032,1,1,AIAL,1,AIAL,Tree,1,1.0,707807410126144,707807409126144,352769693489998,707807393126144,707807388126144,
1852511,4,17,3,31,20152,1,3,BETH,1,BETH,Shrub,1,1.0,707806440126144,707806436126144,352769698489998,707806407126144,707806403126144,
1915883,4,18,4,127,20048,1,1,CEOR7,1,CEOR7,Vine,30,0.0,707806090126144,707806084126144,352769716489998,707805964126144,707805962126144,
1915883,4,18,4,127,20048,1,1,ROMU,1,ROMU,Vine; Subshrub,1,0.0,707806089126144,707806086126144,352769716489998,707805964126144,707805962126144,
1915979,4,18,4,89,29990,1,1,ALPE4,1,ALPE4,Forb;herb,1,0.0,707807057126144,707807048126144,352769717489998,707806982126144,707806980126144,
1915979,4,18,4,89,29990,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,707807061126144,707807055126144,352769717489998,707806982126144,707806980126144,
1856828,1,17,3,31,23268,1,1,AIAL,1,AIAL,Tree,1,0.0,491758079126144,491758076126144,352769726489998,491758045126144,491758043126144,
1856828,1,17,3,31,23268,1,1,CIVU,1,CIVU,Forb;herb,1,1.0,491758080126144,491758077126144,352769726489998,491758045126144,491758043126144,
1856828,1,17,3,31,23268,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,491758081126144,491758078126144,352769726489998,491758045126144,491758043126144,
1852389,4,17,3,31,20167,1,1,AIAL,1,AIAL,Tree,1,0.0,491758296126144,491758293126144,352769733489998,491758279126144,491758278126144,
1857776,1,17,3,31,22048,1,1,RHCA3,1,RHCA3,Tree; Shrub,0,,491758394126144,491758393126144,352769737489998,491758374126144,491758372126144,
1855673,1,17,3,31,22165,1,2,RHCA3,1,RHCA3,Tree; Shrub,3,1.0,491758596126144,491758588126144,352769743489998,491758517126144,491758516126144,
1857868,1,17,3,31,22140,1,1,AIAL,1,AIAL,Tree,3,1.0,491758729126144,491758726126144,352769748489998,491758710126144,491758709126144,
1857910,1,17,3,31,22179,1,3,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,491758771126144,491758765126144,352769749489998,491758740126144,491758739126144,
1857843,1,17,3,31,22111,1,1,CIAR4,1,CIAR4,Forb;herb,3,1.0,491758791126144,491758788126144,352769750489998,491758777126144,491758776126144,
1856903,1,17,3,31,23301,1,1,LIVU,1,LIVU,Shrub,0,,491758838126144,491758837126144,352769752489998,491758823126144,491758821126144,
1852479,4,17,3,31,20133,1,1,LONIC,1,LONIC,Shrub;Vine,1,0.0,491759026126144,491759020126144,352769757489998,491758923126144,491758922126144,
1852357,4,17,3,31,20116,1,1,PHAR3,1,PHAR3,Graminoid,1,0.0,491759129126144,491759124126144,352769758489998,491759035126144,491759034126144,
1796301,4,17,3,97,20087,1,1,ALPE4,1,ALPE4,Forb;herb,1,0.0,491759472126144,491759467126144,352769767489998,491759370126144,491759369126144,
1796348,4,17,3,97,20201,1,1,LONIC,1,LONIC,Shrub;Vine,0,,491757287126144,491757283126144,352769776489998,491757266126144,491757264126144,
1795837,4,17,3,89,20002,1,2,RHCA3,1,RHCA3,Tree; Shrub,0,,491757376126144,491757374126144,352769780489998,491757345126144,491757344126144,
1853014,4,17,3,43,20006,1,1,LONIC,1,LONIC,Shrub;Vine,8,1.0,491757421126144,491757418126144,352769781489998,491757386126144,491757385126144,
1795853,4,17,3,89,20007,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,491757517126144,491757514126144,352769784489998,491757463126144,491757461126144,
1837569,4,17,3,197,20029,1,1,PHAU7,1,PHAU7,Subshrub; Shrub; Graminoid,70,0.0,491757656126144,491757652126144,352769789489998,491757608126144,491757607126144,
1915950,4,18,4,89,20056,1,1,CIAR4,1,CIAR4,Forb;herb,2,1.0,528824581126144,528824579126144,352769791489998,528824550126144,528824547126144,
1852336,4,17,3,31,20201,1,1,CIVU,1,CIVU,Forb;herb,1,0.0,491757681126144,491757676126144,352769795489998,491757663126144,491757662126144,
1857695,1,17,3,31,21833,1,1,AIAL,1,AIAL,Tree,0,,487678508489998,478150565489998,352769802489998,478150536489998,478150534489998,
1857695,1,17,3,31,21833,1,2,ACPL,1,ACPL,Tree,1,1.0,487678507489998,478150564489998,352769802489998,478150536489998,478150535489998,
1857880,1,17,3,31,22128,1,1,LONIC,1,LONIC,Shrub;Vine,1,0.0,487678530489998,478150969489998,352769816489998,478150945489998,478150943489998,
1857880,1,17,3,31,22128,1,1,RHCA3,1,RHCA3,Tree; Shrub,2,0.0,487678532489998,478150970489998,352769816489998,478150945489998,478150943489998,
1857896,1,17,3,31,22193,1,1,AIAL,1,AIAL,Tree,1,1.0,487678660489998,478151098489998,352769820489998,478151077489998,478151076489998,
1856933,1,17,3,31,23379,1,1,ACPL,1,ACPL,Tree,11,1.0,487678671489998,478151256489998,352769826489998,478151236489998,478151234489998,
1857694,2,17,3,31,21834,1,1,ACPL,1,ACPL,Tree,15,1.0,942084437290487,942084434290487,559740547126144,942084391290487,942084385290487,352769803489998.0
1857896,2,17,3,31,22193,1,2,LYSA2,1,LYSA2,Subshrub; Forb;herb,1,0.0,942084520290487,942084517290487,559740561126144,942084482290487,942084478290487,352769820489998.0
1857913,2,17,3,31,22176,1,1,CYLO11,1,CYLO11,Vine; Forb;herb,1,1.0,942083516290487,942083515290487,559740563126144,942083487290487,942083482290487,352769819489998.0
1855673,2,17,3,31,22165,1,2,ULPU,1,ULPU,Tree; Shrub,10,1.0,942231886290487,942231885290487,781816984290487,942231812290487,942231810290487,352769743489998.0
1857910,3,17,3,31,22179,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,1.0,942231179290487,942231177290487,781817017290487,942231148290487,942231141290487,352769749489998.0
1854662,2,17,3,31,23221,1,1,ACPL,1,ACPL,Tree,50,1.0,942231585290487,942231584290487,781817055290487,942231533290487,942231527290487,352769725489998.0
1857771,2,17,3,31,22053,1,1,ACPL,1,ACPL,Tree,25,1.0,1287854375290487,1287854374290487,992948034290487,1287854336290487,1287854331290487,352769673489998.0
1856994,2,17,3,31,23453,1,1,ULPU,1,ULPU,Tree; Shrub,2,1.0,1287853788290487,1287853787290487,992948037290487,1287853750290487,1287853741290487,352769668489998.0
1469784,5,55,5,59,20076,1,1,ALPE4,1,ALPE4,Forb;herb,1,0.0,785696398290487,785696395290487,923575,785696356290487,785696352290487,
1467836,1,55,5,59,21546,1,1,RHCA3,1,RHCA3,Tree; Shrub,30,0.0,707805023126144,707805017126144,923687,707804906126144,707804901126144,
1467836,1,55,5,59,21546,1,1,ROMU,1,ROMU,Vine; Subshrub,1,0.0,707805019126144,707805018126144,923687,707804906126144,707804901126144,
1469478,1,55,5,59,22292,1,1,ALPE4,1,ALPE4,Forb;herb,1,0.0,785694745290487,785694742290487,923693,785694652290487,785694646290487,
1469103,1,55,5,59,22180,1,1,RHCA3,1,RHCA3,Tree; Shrub,14,0.0,785697392290487,785697388290487,923699,785697286290487,785697279290487,
1469103,1,55,5,59,22180,1,3,ALPE4,1,ALPE4,Forb;herb,1,0.0,785697397290487,785697386290487,923699,785697286290487,785697281290487,
1469103,1,55,5,59,22180,1,4,ACPL,1,ACPL,Tree,3,1.0,785697404290487,785697385290487,923699,785697286290487,785697282290487,
1856933,1,17,3,31,23379,1,2,BETH,1,BETH,Shrub,0,,487678674489998,478151257489998,352769826489998,478151236489998,478151235489998,
1852341,4,17,3,31,20182,1,1,RHCA3,1,RHCA3,Tree; Shrub,2,1.0,487678688489998,478151429489998,352769831489998,478151403489998,478151402489998,
1796375,4,17,3,97,20011,1,2,RHCA3,1,RHCA3,Tree; Shrub,2,0.0,487678717489998,478151730489998,352769839489998,478151657489998,478151656489998,
1796372,4,17,3,97,20061,1,1,ROMU,1,ROMU,Vine; Subshrub,1,0.0,487678739489998,478151937489998,352769843489998,478151903489998,478151902489998,
1852441,4,17,3,31,20087,1,1,HEMA3,1,HEMA3,Forb;herb,1,1.0,487678745489998,478152035489998,352769847489998,478151981489998,478151980489998,
1797337,4,17,3,111,20061,1,1,ACPL,1,ACPL,Tree,2,1.0,487678757489998,478152262489998,352769854489998,478152242489998,478152240489998,
1797331,6,17,3,111,20201,1,1,CIAR4,1,CIAR4,Forb;herb,1,0.0,487678771489998,478152431489998,352769861489998,478152414489998,478152413489998,
1916010,5,18,4,89,20121,1,2,CIAR4,1,CIAR4,Forb;herb,12,0.0,487678778489998,478152592489998,352769866489998,478152530489998,478152529489998,
1468101,1,55,5,59,21679,1,1,BEVU,1,BEVU,Shrub,1,1.0,942083835290487,942083833290487,924131,942083812290487,942083808290487,
1856813,1,17,3,31,23202,1,2,AIAL,1,AIAL,Tree,1,0.0,785698523290487,785698520290487,352769390489998,785698475290487,785698469290487,
1855668,1,17,3,31,22170,1,1,ULPU,1,ULPU,Tree; Shrub,5,1.0,785697450290487,785697449290487,352769404489998,785697423290487,785697414290487,
1857885,1,17,3,31,22123,1,1,FRAL4,1,FRAL4,Tree; Shrub,1,1.0,785698587290487,785698584290487,352769405489998,785698563290487,785698556290487,
1796293,4,17,3,97,20085,1,1,LONIC,1,LONIC,,25,0.0,1287853416290487,1287853413290487,352769419489998,1287853326290487,1287853323290487,
1852455,4,17,3,31,20123,1,1,ROMU,1,ROMU,Vine; Subshrub,2,0.0,1287853880290487,1287853878290487,352769424489998,1287853831290487,1287853826290487,
1853004,4,17,3,43,20036,1,1,ROMU,1,ROMU,Vine; Subshrub,1,0.0,1287852952290487,1287852951290487,352769425489998,1287852882290487,1287852878290487,
1853004,4,17,3,43,20036,1,1,RHCA3,1,RHCA3,"Tree, Shrub",23,0.0,1392356629290487,1392356628290487,352769425489998,1287852882290487,1287852878290487,
1915895,5,18,4,89,20113,1,1,ROMU,1,ROMU,Vine; Subshrub,2,0.0,1287853171290487,1287853170290487,352769446489998,1287853138290487,1287853135290487,
1857855,1,17,3,31,22099,1,2,ALPE4,1,ALPE4,Forb;herb,0,,785694157290487,785694151290487,352769466489998,785694112290487,785694108290487,
1856901,1,17,3,31,23303,1,1,HEHE,1,HEHE,Vine,1,1.0,785694898290487,785694896290487,352769469489998,785694877290487,785694873290487,
1852359,4,17,3,31,20203,1,1,AIAL,1,AIAL,Tree,1,0.0,942212737290487,942212731290487,352769474489998,942212660290487,942212656290487,
1852406,4,17,3,31,20175,1,2,AIAL,1,AIAL,Tree,2,0.0,942210882290487,942210878290487,352769478489998,942210840290487,942210836290487,
1852467,8,17,3,31,20098,1,1,RHCA3,1,RHCA3,"Tree, Shrub",1,0.0,1282004639290487,1281798154290487,352769499489998,942211730290487,942211729290487,
1917860,5,18,4,127,20001,1,1,LOMA6,1,LOMA6,Shrub,3,1.0,942231658290487,942231654290487,352769507489998,942231630290487,942231627290487,
1915913,5,18,4,89,20043,1,1,CIVU,1,CIVU,Forb;herb,1,0.0,942230701290487,942230700290487,352769509489998,942230685290487,942230683290487,
1855170,1,17,3,31,21988,1,2,ACPL,1,ACPL,Tree,24,1.0,785697608290487,785697606290487,352769523489998,785697572290487,785697570290487,
1857055,1,17,3,31,23500,1,2,ULPU,1,ULPU,Tree; Shrub,17,0.0,785695859290487,785695853290487,352769526489998,785695796290487,785695791290487,
1857055,1,17,3,31,23500,1,3,AIAL,1,AIAL,Tree,1,0.0,785695861290487,785695851290487,352769526489998,785695796290487,785695792290487,
1857766,1,17,3,31,22004,1,2,AIAL,1,AIAL,Tree,10,1.0,785693408290487,785693406290487,352769528489998,785693374290487,785693369290487,
1852492,4,17,3,31,20094,1,1,CIVU,1,CIVU,Forb;herb,5,1.0,942082453290487,942082444290487,352769551489998,942082403290487,942082400290487,
1852492,4,17,3,31,20094,1,1,LONIC,1,LONIC,,1,1.0,942082451290487,942082446290487,352769551489998,942082403290487,942082400290487,
1852492,4,17,3,31,20094,1,1,PHAU7,1,PHAU7,Subshrub; Shrub; Graminoid,2,1.0,942082452290487,942082447290487,352769551489998,942082403290487,942082400290487,
1796285,4,17,3,97,20044,1,1,PHAR3,1,PHAR3,Graminoid,1,1.0,942084855290487,942084854290487,352769553489998,942084836290487,942084833290487,
1837506,4,17,3,197,20116,1,1,PHAR3,1,PHAR3,Graminoid,2,1.0,942084924290487,942084923290487,352769558489998,942084908290487,942084906290487,
1797301,4,17,3,111,20105,1,1,LONIC,1,LONIC,,3,0.0,942082694290487,942082691290487,352769564489998,942082538290487,942082536290487,
1795845,4,17,3,89,20023,1,1,LONIC,1,LONIC,,1,0.0,942084169290487,942084165290487,352769569489998,942084087290487,942084083290487,
1853029,4,17,3,43,20061,1,1,ACPL,1,ACPL,Tree,7,1.0,942084244290487,942084241290487,352769571489998,942084184290487,942084179290487,
1795888,4,17,3,89,20019,1,2,LONIC,1,LONIC,,1,1.0,942083909290487,942083908290487,352769572489998,942083881290487,942083879290487,
1795904,6,17,3,89,20059,1,1,LONIC,1,LONIC,,2,0.0,942083936290487,942083933290487,352769575489998,942083916290487,942083914290487,
1915119,4,18,4,127,20096,1,1,ELUM,1,ELUM,Shrub,1,0.0,942084373290487,942084369290487,352769580489998,942084252290487,942084249290487,
1857031,1,17,3,31,23470,1,1,AIAL,1,AIAL,Tree,1,1.0,785698253290487,785698251290487,352769591489998,785698234290487,785698231290487,
1857031,1,17,3,31,23470,1,1,ULPU,1,ULPU,Tree; Shrub,1,1.0,785698254290487,785698252290487,352769591489998,785698234290487,785698231290487,
1857782,1,17,3,31,22042,1,2,POCU6,1,POCU6,Subshrub; Forb;herb,1,1.0,785696010290487,785696009290487,352769600489998,785695966290487,785695959290487,
1854669,1,17,3,31,23592,1,1,ACPL,1,ACPL,Tree,8,1.0,785693699290487,785693696290487,352769614489998,785693645290487,785693638290487,
1852364,4,17,3,31,20006,1,1,RHCA3,1,RHCA3,Tree; Shrub,0,,785695408290487,785695403290487,352769620489998,785695318290487,785695313290487,
1852401,5,17,3,31,20132,1,1,ROMU,1,ROMU,Vine; Subshrub,1,1.0,785697862290487,785697859290487,352769626489998,785697814290487,785697810290487,
1852426,4,17,3,31,20011,1,1,BETH,1,BETH,Shrub,1,0.0,785696141290487,785696134290487,352769627489998,785696048290487,785696041290487,
1795849,4,17,3,89,20013,1,1,RHCA3,1,RHCA3,Tree; Shrub,2,0.0,785693770290487,785693767290487,352769634489998,785693750290487,785693748290487,
1853021,4,17,3,43,20002,1,1,LYSA2,1,LYSA2,Subshrub; Forb;herb,1,0.0,785697223290487,785697220290487,352769635489998,785697203290487,785697200290487,
1837451,4,17,3,197,20160,1,2,LYNU,1,LYNU,Forb;herb,0,,785696259290487,785696248290487,352769637489998,785696187290487,785696182290487,
1853044,4,17,3,43,20014,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,785699050290487,785699049290487,352769645489998,785699026290487,785699021290487,
1795861,4,17,3,89,20067,1,1,RHCA3,1,RHCA3,Tree; Shrub,1,0.0,785697985290487,785697983290487,352769646489998,785697941290487,785697937290487,
